76.82,40,45,50,54,2.40216705221846,2.33232202603368,2.20881192532561,0,"Welcome to  Mbutshane Area Sponsored by Build Africa.  START of REGULARITY","Welcome to  Mbutshane Area Sponsored by Build Africa.  START of REGULARITY","Welcome to  Mbutshane Area Sponsored by Build Africa.  START of REGULARITY","Welcome to  Mbutshane Area Sponsored by Build Africa.  START of REGULARITY"
79.24,30,30,30,30,2.46266705221846,2.38609980381146,2.25721192532561,0,"Diagrammatic sign:  Warning Traffic light .200m. START of OPEN SECTION.","Diagrammatic sign:  Warning Traffic light .200m. START of OPEN SECTION.","Diagrammatic sign:  Warning Traffic light .200m. START of OPEN SECTION.","Diagrammatic sign:  Warning Traffic light .200m. START of OPEN SECTION."
79.45,30,30,30,30,2.46966705221846,2.39309980381146,2.26421192532561,0,"Traffic light Turn LEFT on Cedara R103 Howick .","Traffic light Turn LEFT on Cedara R103 Howick .","Traffic light Turn LEFT on Cedara R103 Howick .","Traffic light Turn LEFT on Cedara R103 Howick ."
79.57,35,40,45,50,2.47366705221846,2.39709980381146,2.26821192532561,0,"B+B Abbots Cove.","B+B Abbots Cove.","B+B Abbots Cove.","B+B Abbots Cove."
82.36,37,43,49,54,2.55338133793274,2.46684980381146,2.33021192532561,0,"Red Posting Box. START of REGULARITY","Red Posting Box. START of REGULARITY","Red Posting Box. START of REGULARITY","Red Posting Box. START of REGULARITY"
83.14,36,41,47,52,2.57446241901383,2.48498933869518,2.34613029267255,0,"3-Way STOP. Carry straight on","3-Way STOP. Carry straight on","3-Way STOP. Carry straight on","3-Way STOP. Carry straight on"
83.52,34,39,44,49,2.58501797456938,2.4942576313781,2.35421539905553,0,"STOP.  3-Way Stop. Carry straight on.","STOP.  3-Way Stop. Carry straight on.","STOP.  3-Way Stop. Carry straight on.","STOP.  3-Way Stop. Carry straight on."
83.69,46,55,64,72,2.59001797456938,2.49861660573708,2.35807903541917,0,"Madrassa An-Noor, for the Blind","Madrassa An-Noor, for the Blind","Madrassa An-Noor, for the Blind","Madrassa An-Noor, for the Blind"
85.89,35,40,45,50,2.6378440615259,2.53861660573708,2.39245403541917,0,"60 Speed limit","60 Speed limit","60 Speed limit","60 Speed limit"
85.99,30,30,30,30,2.64070120438305,2.54111660573708,2.39467625764139,0,"Bear LEFT.  District Drive..  START of OPEN SECTION.","Bear LEFT.  District Drive..  START of OPEN SECTION.","Bear LEFT.  District Drive..  START of OPEN SECTION.","Bear LEFT.  District Drive..  START of OPEN SECTION."
86.25,30,30,30,30,2.64936787104971,2.54978327240374,2.40334292430806,0,"R103 Howick 6 . Turn RIGHT. Wilson Road","R103 Howick 6 . Turn RIGHT. Wilson Road","R103 Howick 6 . Turn RIGHT. Wilson Road","R103 Howick 6 . Turn RIGHT. Wilson Road"
87.01,30,35,40,45,2.67470120438305,2.57511660573708,2.42867625764139,0,"STOP Turn RIGHT.","STOP Turn RIGHT.","STOP Turn RIGHT.","STOP Turn RIGHT."
87.15,30,35,40,45,2.67936787104971,2.57911660573708,2.43217625764139,0,"STOP carry straight on.","STOP carry straight on.","STOP carry straight on.","STOP carry straight on."
87.31,30,30,30,30,2.68470120438305,2.58368803430851,2.43617625764139,0,"3 Way Stop.   Be carefull of speed bumps ahead .","3 Way Stop.   Be carefull of speed bumps ahead .","3 Way Stop.   Be carefull of speed bumps ahead .","3 Way Stop.   Be carefull of speed bumps ahead ."
88.87,30,30,30,30,2.73670120438305,2.63568803430851,2.48817625764139,0,"Traffic light carry straight on.","Traffic light carry straight on.","Traffic light carry straight on.","Traffic light carry straight on."
89.02,30,35,40,45,2.74170120438305,2.64068803430851,2.49317625764139,0,"60 Speed limit [Camera]","60 Speed limit [Camera]","60 Speed limit [Camera]","60 Speed limit [Camera]"
90.37,30,35,40,45,2.78670120438305,2.67925946287994,2.52692625764139,0,"Traffic Light. Carry straight on.","Traffic Light. Carry straight on.","Traffic Light. Carry straight on.","Traffic Light. Carry straight on."
